fips,year,pm25
17139,2008,10.2006292954167
17139,2009,10.0396644934572
17139,2010,10.8558058499004
17139,2011,9.01234551454288
17139,2012,7.80748282643404
17139,2013,7.7139341437188
17139,2014,9.15142048424236
17139,2015,7.89752011939801
17139,2016,7.34942290287013
17029,2000,12.1574289062431
17029,2001,12.3277370844927
17029,2002,11.2751793721507
17029,2003,10.869189025567
17029,2004,10.0071962167717
17029,2005,13.1526050313254
17029,2006,10.4634709322572
17029,2007,11.5538815812625
17029,2008,10.1693716229584
17029,2009,10.0530032913995
17029,2010,11.1726154680351
17029,2011,9.06174020594493
17029,2012,8.09577756843251
17029,2013,8.14275247084089
17029,2014,9.88223134675095
17029,2015,8.11547958366597
17029,2016,7.69862947298038
17045,2000,12.4619868788321
17045,2001,13.2141626049671
17045,2002,12.221721048325
17045,2003,11.293970199192
17045,2004,10.5660064966908
17045,2005,13.4634129936907
17045,2006,11.0243237817839
17045,2007,12.2289099593942
17045,2008,10.6722837160969
17045,2009,10.2788552320877
17045,2010,11.7717776784143
17045,2011,9.6129785930413
17045,2012,8.34286496060909
17045,2013,8.52834273643826
17045,2014,10.7315879244369
17045,2015,8.59538008859273
17045,2016,7.73277689447144
17173,2000,12.2312431475077
17173,2001,11.9145978506941
17173,2002,10.889816671973
17173,2003,10.8939256538086
17173,2004,9.85061085040743
17173,2005,13.1363331363738
17173,2006,10.1605938563261
17173,2007,11.1326175812424
17173,2008,10.4967532409087
17173,2009,9.81045507687906
17173,2010,10.8702986302658
17173,2011,8.75957989357923
17173,2012,7.93414481811522
17173,2013,7.97716263002929
17173,2014,9.30068523556301
17173,2015,7.70116765106761
17173,2016,7.59616735340799
17119,2000,13.9771807256712
17119,2001,13.6481495383918
17119,2002,13.2861912769014
17119,2003,13.1479615481533
17119,2004,11.3534573763047
17119,2005,14.9541791661742
17119,2006,11.5354468441596
17119,2007,12.568770431212
17119,2008,11.6551985360688
17119,2009,10.3064231947757
17119,2010,11.0141596847887
17119,2011,9.44206026932606
17119,2012,8.05755973870057
17119,2013,8.88927340869162
17119,2014,9.41565413081686
17119,2015,7.87120228558328
17119,2016,7.61055020575299
17013,2000,11.8890084839191
17013,2001,11.124152450889
17013,2002,10.9386084511054
17013,2003,10.993286023449
17013,2004,9.06530133620024
17013,2005,12.3300471199543
17013,2006,9.42526136378803
17013,2007,10.4153393586905
17013,2008,9.78297015200758
17013,2009,8.18699628588114
17013,2010,9.20481293668158
17013,2011,7.88856948544014
17013,2012,6.6042351585558
17013,2013,7.2895933111426
17013,2014,7.46347604134918
17013,2015,6.73741750340604
17013,2016,5.95674985203676
17117,2000,11.7858312334358
17117,2001,11.962587847201
17117,2002,11.1680032994262
17117,2003,11.49576682846
17117,2004,9.28604897381215
17117,2005,12.8690152234521
17117,2006,9.77927613756857
17117,2007,10.8161394458005
17117,2008,10.3451463400552
17117,2009,9.33591537961606
17117,2010,10.1702583228428
17117,2011,8.29384456496714
17117,2012,7.06109015266333
17117,2013,7.54197033937995
17117,2014,8.42094757895792
17117,2015,7.14006953863614
17117,2016,6.75668107285856
17051,2000,12.4688803595467
17051,2001,11.6947660825723
17051,2002,10.7461103269478
17051,2003,11.0466444776025
17051,2004,10.0046678938295
17051,2005,13.9489052727482
17051,2006,10.6951423946331
17051,2007,11.5261178600274
17051,2008,10.8210281081189
17051,2009,9.90661568925045
17051,2010,10.87858244948
17051,2011,8.99816567265293
17051,2012,8.2097696751866
17051,2013,8.40740213000285
17051,2014,9.4320592130409
17051,2015,8.00784874194062
17051,2016,7.8498168995756
17083,2000,12.2109107616553
17083,2001,11.8349989346421
17083,2002,11.7611788316454
17083,2003,11.7545302482252
17083,2004,9.8027137088547
17083,2005,13.0438146130604
17083,2006,9.84957505851634
17083,2007,11.1290267140354
17083,2008,10.4964727661645
17083,2009,8.9946810907092
17083,2010,9.67393319946
17083,2011,8.19733148581206
17083,2012,6.86465851068548
17083,2013,7.46683755636671
17083,2014,8.15076443051891
17083,2015,6.8783229721926
17083,2016,6.40330509708635
17135,2000,12.1097747005243
17135,2001,11.7087207830773
17135,2002,10.7921964046506
17135,2003,11.3719160515287
17135,2004,9.61241618473527
17135,2005,13.2665555177138
17135,2006,10.0800121706658
17135,2007,10.8875080184884
17135,2008,10.4796015167037
17135,2009,9.60274786565944
17135,2010,10.662738466756
17135,2011,8.54202375308481
17135,2012,7.54091319730641
17135,2013,7.90629570159893
17135,2014,8.91586725782025
17135,2015,7.34027017927653
17135,2016,7.25372964768281
17061,2000,11.3244692579883
17061,2001,11.5761854458253
17061,2002,11.1104221951997
17061,2003,11.0765996549233
17061,2004,9.00860097448493
17061,2005,12.259449775189
17061,2006,9.44217317781411
17061,2007,10.6985710264464
17061,2008,10.0198238771558
17061,2009,8.78981471948683
17061,2010,9.97794569986648
17061,2011,8.08301400431016
17061,2012,6.71154551717437
17061,2013,7.33428570572941
17061,2014,7.97708563236263
17061,2015,7.05990770312622
17061,2016,6.20173097086394
17005,2000,12.6797586216838
17005,2001,12.2575362334436
17005,2002,11.2371447404793
17005,2003,11.7162503040212
17005,2004,10.1984434799513
17005,2005,13.9468808666956
17005,2006,10.6393897776999
17005,2007,11.6555899698171
17005,2008,10.9091033431361
17005,2009,9.8989798281013
17005,2010,10.7421491813094
17005,2011,8.84841540574454
17005,2012,8.02011769268143
17005,2013,8.28571175469916
17005,2014,9.29279583313052
17005,2015,7.75133294821523
17005,2016,7.66698031070715
17163,2000,14.7290456929271
17163,2001,13.798554747172
17163,2002,13.9813862279996
17163,2003,13.4828768777295
17163,2004,12.1437798240205
17163,2005,15.5123696157186
17163,2006,12.1328955120445
17163,2007,13.1317495588438
17163,2008,11.9380817071843
17163,2009,10.7587589857373
17163,2010,11.586174740292
17163,2011,10.2910734449041
17163,2012,8.74214111911709
17163,2013,9.5630581146551
17163,2014,10.0141299381554
17163,2015,8.58919259092651
17163,2016,7.94837285577145
17021,2000,11.9076683722778
17021,2001,12.0251561721091
17021,2002,10.6668323536541
17021,2003,11.1513072183325
17021,2004,9.78650327116863
17021,2005,12.6317535354082
17021,2006,9.83683238420926
17021,2007,10.9105161453864
17021,2008,10.4249292268734
17021,2009,9.87743939820741
17021,2010,10.5560559841162
17021,2011,8.58132319202486
17021,2012,7.42608184094135
17021,2013,7.69308509546941
17021,2014,8.69619858852264
17021,2015,7.32784828328676
17021,2016,7.22260572200494
17189,2000,13.048532563971
17189,2001,12.2689113214445
17189,2002,10.9548553164502
17189,2003,11.3843922893346
17189,2004,10.4748957540909
17189,2005,13.8113271450039
17189,2006,11.0216747188106
17189,2007,12.3587914171309
17189,2008,11.0272348238185
17189,2009,10.0662878223401
17189,2010,10.6225372888223
17189,2011,9.67008606879374
17189,2012,8.01361399891506
17189,2013,8.40586996983892
17189,2014,9.8478255203741
17189,2015,7.91488747224125
17189,2016,7.56818827067153
17027,2000,13.712184984683
17027,2001,12.7900701525256
17027,2002,11.7169889126492
17027,2003,11.9820262362897
17027,2004,10.9044589208801
17027,2005,14.0980356174844
17027,2006,11.0843346385709
17027,2007,12.2671112357381
17027,2008,11.1726363816202
17027,2009,10.2149633281735
17027,2010,10.9800745642624
17027,2011,9.38394843071861
17027,2012,7.95486294038875
17027,2013,8.59770128447084
17027,2014,9.52791591480061
17027,2015,7.98208397777911
17027,2016,7.62615989012995
17157,2000,12.8575788671587
17157,2001,11.8445345995991
17157,2002,11.5540766985085
17157,2003,12.0816793675059
17157,2004,10.4641791980034
17157,2005,13.917066644989
17157,2006,10.7987951079286
17157,2007,12.4293841594882
17157,2008,10.4832140749141
17157,2009,9.65941267824849
17157,2010,10.2313198377837
17157,2011,9.73248981656771
17157,2012,7.81450449554993
17157,2013,8.37230268467575
17157,2014,9.28087353739256
17157,2015,7.65468448927668
17157,2016,7.03531465107888
17133,2000,12.5073309038317
17133,2001,12.1084266375607
17133,2002,11.8468990101731
17133,2003,12.0400044261679
17133,2004,10.7338774983378
17133,2005,13.7735801460251
17133,2006,10.6940204328947
17133,2007,11.9805259815173
17133,2008,10.5964769925229
17133,2009,9.63949282114871
17133,2010,10.083866569743
17133,2011,9.24129589511104
17133,2012,7.34290265727398
17133,2013,8.39400226011894
17133,2014,9.37830955827101
17133,2015,7.1104321259335
17133,2016,6.69933900997829
17145,2000,12.9681952991106
17145,2001,11.9491100973345
17145,2002,11.1265199186096
17145,2003,11.8694563342819
17145,2004,10.3864616163965
17145,2005,13.8437884909523
17145,2006,10.8008269354037
17145,2007,12.6877400358839
17145,2008,10.6070286703579
17145,2009,9.92627159724644
17145,2010,10.2361542171329
17145,2011,9.95942542107144
17145,2012,8.1278698981671
17145,2013,8.41835636154536
17145,2014,9.3430030349438
17145,2015,7.80515299053436
17145,2016,7.41927787548569
17077,2000,12.8089228180436
17077,2001,11.5064954757065
17077,2002,11.0195676191807
17077,2003,11.8699976396077
17077,2004,10.284795214498
17077,2005,13.6717326888179
17077,2006,10.8407623240588
17077,2007,13.0072377012102
17077,2008,10.5551777416043
17077,2009,9.72229422174546
17077,2010,10.0926399497762
17077,2011,10.0779482478651
17077,2012,8.29889238281666
17077,2013,8.41884891045083
17077,2014,9.29007619704847
17077,2015,7.88752316201512
17077,2016,7.32321461537839
17001,2000,10.5305010457374
17001,2001,10.3012354030109
17001,2002,10.3400661301541
17001,2003,9.88161307779717
17001,2004,8.28823571791406
17001,2005,11.5099205151386
17001,2006,8.74933840705572
17001,2007,10.068981809065
17001,2008,9.58816054776953
17001,2009,8.4646811796609
17001,2010,10.0511660795244
17001,2011,8.26345428463556
17001,2012,6.5347306199951
17001,2013,7.82860584919884
17001,2014,7.54278601309652
17001,2015,7.26459369199857
17001,2016,5.83831653701673
17149,2000,10.2087052980715
17149,2001,10.4634739797105
17149,2002,10.5196058224555
17149,2003,10.159266390397
17149,2004,8.08796968279526
17149,2005,11.7013776061591
17149,2006,8.84974935379031
17149,2007,9.97622268014587
17149,2008,9.50613022461262
17149,2009,8.13622521545737
17149,2010,9.88878385748589
17149,2011,7.92939855803794
17149,2012,6.47115149577963
17149,2013,7.34152179639837
17149,2014,7.23946851518897
17149,2015,6.94999922605919
17149,2016,5.82515585300905
17009,2000,10.1131803973691
17009,2001,10.1301614403105
17009,2002,10.2551058625333
17009,2003,9.69600693166885
17009,2004,7.89661225754462
17009,2005,11.1503063664178
17009,2006,8.79940740626466
17009,2007,10.0664803051723
17009,2008,9.53991589719738
17009,2009,8.16850771413454
17009,2010,9.91630613717876
17009,2011,7.91386680406912
17009,2012,6.54085939943273
17009,2013,7.2889333732663
17009,2014,7.21894820503706
17009,2015,6.93329689637242
17009,2016,5.72324876408686
17049,2000,12.9283710572127
17049,2001,11.8117937455107
17049,2002,10.8382922634263
17049,2003,11.1130660511573
17049,2004,10.1318633758333
17049,2005,13.7523535537639
17049,2006,11.0605644633616
17049,2007,11.6411610800217
17049,2008,10.9514915229056
17049,2009,10.160431975692
17049,2010,11.2789050240383
17049,2011,9.24790197460333
17049,2012,8.48524288818421
17049,2013,8.5345750989625
17049,2014,9.65203837372217
17049,2015,8.06930906038787
17049,2016,8.09608928370558
17185,2000,14.4780708148354
17185,2001,13.2415348327346
17185,2002,11.6674923774329
17185,2003,12.1741672229004
17185,2004,11.5932594573556
17185,2005,15.7144186395399
17185,2006,12.8217029922689
17185,2007,13.7336449006644
17185,2008,11.2971367551968
17185,2009,10.871208228798
17185,2010,12.3277705553799
17185,2011,10.3833555061115
17185,2012,9.12780128493932
17185,2013,9.42540262079472
17185,2014,10.8231794671204
17185,2015,8.87857200249047
17185,2016,8.74915529369026
17033,2000,14.0087346438132
17033,2001,13.3910258069417
17033,2002,11.8236990364466
17033,2003,11.8274006562842
17033,2004,11.2994379079638
17033,2005,14.7775004610542
17033,2006,12.0529006315754
17033,2007,13.3501939508398
17033,2008,11.304019097216
17033,2009,10.383616503593
17033,2010,12.3499833684085
17033,2011,10.3029638132392
17033,2012,9.66624351030254
17033,2013,9.1434163153798
17033,2014,10.8032933080935
17033,2015,8.93780839998025
17033,2016,8.5008826565506
17101,2000,14.1164632676096
17101,2001,13.1526649163958
17101,2002,11.8518564854992
17101,2003,12.1276251112969
17101,2004,11.6424585774643
17101,2005,15.3491921851915
17101,2006,12.2903344037595
17101,2007,13.6184293162672
17101,2008,11.3430993455409
17101,2009,10.6512103137092
17101,2010,12.091912487399
17101,2011,10.4704767289702
17101,2012,9.76231152173782
17101,2013,9.23159454110692
17101,2014,10.7434543737163
17101,2015,8.71452623823608
17101,2016,8.46371938337634
17159,2000,14.2149867779618
17159,2001,13.0369534833213
17159,2002,11.3644009644037
17159,2003,11.8060860546781
17159,2004,11.313903345299
17159,2005,15.1000763545311
17159,2006,12.0177203687733
17159,2007,13.2844662490626
17159,2008,11.2077114507079
17159,2009,10.5854876358831
17159,2010,11.9963759231716
17159,2011,10.2073204950652
17159,2012,9.54307278611502
17159,2013,9.16445779153241
17159,2014,10.8669779951899
17159,2015,8.56147376402781
17159,2016,8.57379565546632
17023,2000,13.1964836952772
17023,2001,13.2858961782875
17023,2002,12.0765304677687
17023,2003,11.5166383448258
17023,2004,10.6738060661618
17023,2005,14.0247722704659
17023,2006,11.60170792591
17023,2007,12.6691014905904
17023,2008,10.9786819730546
17023,2009,10.3472178374114
17023,2010,11.8217846037124
17023,2011,9.83037986515946
17023,2012,9.28141945042338
17023,2013,8.98029168907648
17023,2014,10.5537981525585
17023,2015,8.87693382346854
17023,2016,8.07637143398207
17025,2000,13.3228295521801
17025,2001,12.1960945889186
17025,2002,10.8669925770011
17025,2003,11.1865362074776
17025,2004,10.7456540340489
17025,2005,14.4882338362307
17025,2006,11.5292390238606
17025,2007,12.4100903305986
17025,2008,11.1191912512398
17025,2009,10.3433700283151
17025,2010,11.3737650271927
17025,2011,9.78079015660532
17025,2012,8.96333568969876
17025,2013,8.92643687335897
17025,2014,10.2988770809839
17025,2015,8.32165828548599
17025,2016,8.27713766696348
17035,2000,12.8049910632968
17035,2001,12.2576030346537
17035,2002,11.0513056768671
17035,2003,11.1300361892867
17035,2004,10.1968218502723
17035,2005,13.5424431714208
17035,2006,10.9484279016529
17035,2007,11.9697319211901
17035,2008,10.8520541966541
17035,2009,10.1960387524677
17035,2010,11.4092603599667
17035,2011,9.279628206595
17035,2012,8.59959276966552
17035,2013,8.52742130501836
17035,2014,9.99838856422409
17035,2015,8.39711974492403
17035,2016,8.02232545148916
17079,2000,13.7408497559499
17079,2001,12.4998804341828
17079,2002,11.2047927490559
17079,2003,11.564938437906
17079,2004,10.8894857300968
17079,2005,14.4911670645917
17079,2006,11.6500475103141
17079,2007,12.8511495921229
17079,2008,11.1532396081394
17079,2009,10.4396277057446
17079,2010,12.0617401271507
17079,2011,9.82731503719743
17079,2012,9.26943112700196
17079,2013,9.05128513482925
17079,2014,10.4011782117603
17079,2015,8.63915080269949
17079,2016,8.43362051433064
17191,2000,13.7689333526711
17191,2001,12.6308433889689
17191,2002,10.9400989257139
17191,2003,11.729126203175
17191,2004,10.8723450560796
17191,2005,15.0913966034594
17191,2006,11.5931359942242
17191,2007,13.2022101498832
17191,2008,11.2141062550211
17191,2009,10.587610316973
17191,2010,11.4022544694835
17191,2011,10.24221665643
17191,2012,9.23837649866975
17191,2013,9.06769906806651
17191,2014,10.6826399003951
17191,2015,8.60816734914587
17191,2016,8.53990536116826
17047,2000,14.4765580861005
17047,2001,13.1615446634066
17047,2002,11.4437981861818
17047,2003,12.0805205703142
17047,2004,11.372363071494
17047,2005,15.6169506852498
17047,2006,12.6293068974267
17047,2007,13.7346641043254
17047,2008,11.2555083152475
17047,2009,10.8109210324415
17047,2010,12.1280391914923
17047,2011,10.6646435658272
17047,2012,9.63976991535697
17047,2013,9.28573058926584
17047,2014,10.9128290580539
17047,2015,8.8884363888864
17047,2016,8.86330172358259
17167,2000,13.7278099090807
17167,2001,13.7114598040618
17167,2002,13.0030204805663
17167,2003,12.0607166385775
17167,2004,11.2952425548024
17167,2005,13.6876652857374
17167,2006,11.1606225215578
17167,2007,12.3741181508443
17167,2008,11.9256052173468
17167,2009,11.3834185310493
17167,2010,12.430867282118
17167,2011,10.3514569889562
17167,2012,9.20375802873079
17167,2013,9.05968198643416
17167,2014,9.96811863278444
17167,2015,8.5310316280867
17167,2016,8.07772176233297
17137,2000,10.814868919324
17137,2001,11.4467251059913
17137,2002,11.0600576668368
17137,2003,10.6131699974625
17137,2004,8.88662082254657
17137,2005,11.8742907041027
17137,2006,9.37065508651753
17137,2007,10.7037724275255
17137,2008,10.2554905314126
17137,2009,9.37913086367753
17137,2010,10.7806756201237
17137,2011,8.58128833047268
17137,2012,7.10599983992971
17137,2013,7.57613718146601
17137,2014,8.12293196579457
17137,2015,7.34555690085716
17137,2016,6.63924514402219
17171,2000,10.2967148683652
17171,2001,11.2013542598345
17171,2002,10.8379666590883
17171,2003,10.5332517711832
17171,2004,8.72832734102063
17171,2005,11.6563815100042
17171,2006,9.24803780031702
